index,Unnamed: 0,url,RGB_x,Proportion_x,RGB_y,Proportion_y
Page_18_48,47,https://ak1.ostkcdn.com/images/products/20741711/L26565444.jpg?imwidth=480&impolicy=medium,"Rgb(r=248, g=242, b=236)",0.9930088263567246,"Rgb(r=253, g=254, b=254)",0.006991173643275365
Page_18_49,48,https://ak1.ostkcdn.com/images/products/28228700/L33315767.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.5005998396150761,"Rgb(r=55, g=42, b=33)",0.4994001603849238
Page_18_50,49,https://ak1.ostkcdn.com/images/products/12032615/L18905208.jpg?imwidth=480&impolicy=medium,"Rgb(r=103, g=83, b=84)",0.5343923444976076,"Rgb(r=254, g=253, b=253)",0.46560765550239236
Page_18_51,50,https://ak1.ostkcdn.com/images/products/25580906/L30894833.jpg?imwidth=480&impolicy=medium,"Rgb(r=226, g=218, b=208)",0.6880693903990959,"Rgb(r=183, g=168, b=148)",0.31193060960090413
Page_18_52,51,https://ak1.ostkcdn.com/images/products/15960083/L22358300.jpg?imwidth=480&impolicy=medium,"Rgb(r=253, g=253, b=253)",0.6130621526023244,"Rgb(r=100, g=91, b=83)",0.3869378473976756
Page_18_53,52,https://ak1.ostkcdn.com/images/products/28180123/L33272309.jpg?imwidth=480&impolicy=medium,"Rgb(r=228, g=227, b=226)",0.506715497589596,"Rgb(r=183, g=182, b=179)",0.493284502410404
Page_18_54,53,https://ak1.ostkcdn.com/images/products/27983653/L33098711.jpg?imwidth=480&impolicy=medium,"Rgb(r=249, g=248, b=247)",0.6343158350588013,"Rgb(r=211, g=214, b=219)",0.36568416494119876
Page_18_55,54,https://ak1.ostkcdn.com/images/products/9937423/L17092715.jpg?imwidth=480&impolicy=medium,"Rgb(r=249, g=248, b=247)",0.7654474545804713,"Rgb(r=135, g=83, b=62)",0.2345525454195288
Page_18_56,55,https://ak1.ostkcdn.com/images/products/12251326/L19092781.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.5258424351981529,"Rgb(r=197, g=217, b=224)",0.47415756480184706
Page_18_57,56,https://ak1.ostkcdn.com/images/products/10708222/L17767555.jpg?imwidth=480&impolicy=medium,"Rgb(r=227, g=219, b=212)",0.9620324123639338,"Rgb(r=235, g=247, b=242)",0.037967587636066225
Page_18_58,57,https://ak1.ostkcdn.com/images/products/22426036/L28058157.jpg?imwidth=480&impolicy=medium,"Rgb(r=225, g=224, b=220)",0.7206075060278855,"Rgb(r=163, g=159, b=157)",0.27939249397211446
Page_18_59,58,https://ak1.ostkcdn.com/images/products/27983661/L33098734.jpg?imwidth=480&impolicy=medium,"Rgb(r=243, g=242, b=241)",0.8557584242603284,"Rgb(r=212, g=215, b=219)",0.14424157573967158
Page_18_60,59,https://ak1.ostkcdn.com/images/products/22611703/L28223221.jpg?imwidth=480&impolicy=medium,"Rgb(r=42, g=39, b=4)",0.5215557585394184,"Rgb(r=254, g=254, b=253)",0.4784442414605817
Page_19_1,0,https://ak1.ostkcdn.com/images/products/11484008/L18438349.jpg?imwidth=480&impolicy=medium,"Rgb(r=249, g=248, b=248)",0.7908957022359084,"Rgb(r=182, g=157, b=135)",0.2091042977640916
Page_19_2,1,https://ak1.ostkcdn.com/images/products/16937163/L23226207.jpg?imwidth=480&impolicy=medium,"Rgb(r=252, g=251, b=251)",0.713065987642402,"Rgb(r=169, g=145, b=139)",0.28693401235759797
Page_19_3,2,https://ak1.ostkcdn.com/images/products/21709065/L27419512.jpg?imwidth=480&impolicy=medium,"Rgb(r=164, g=164, b=154)",0.6463749676020829,"Rgb(r=246, g=246, b=245)",0.3536250323979171
Page_19_4,3,https://ak1.ostkcdn.com/images/products/23621719/L29118901.jpg?imwidth=480&impolicy=medium,"Rgb(r=195, g=167, b=134)",0.6619408635551759,"Rgb(r=244, g=235, b=224)",0.3380591364448241
Page_19_5,4,https://ak1.ostkcdn.com/images/products/22728337/L28325325.jpg?imwidth=480&impolicy=medium,"Rgb(r=188, g=160, b=135)",0.5721069108995356,"Rgb(r=211, g=211, b=216)",0.42789308910046436
Page_19_6,5,https://ak1.ostkcdn.com/images/products/28180172/L33272399.jpg?imwidth=480&impolicy=medium,"Rgb(r=36, g=34, b=39)",0.8141207397288579,"Rgb(r=254, g=254, b=254)",0.18587926027114207
Page_19_7,6,https://ak1.ostkcdn.com/images/products/23055957/L28612717.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.7128826983476717,"Rgb(r=170, g=95, b=48)",0.2871173016523283
Page_19_8,7,https://ak1.ostkcdn.com/images/products/22611727/L28223222.jpg?imwidth=480&impolicy=medium,"Rgb(r=30, g=43, b=38)",0.7030916934290969,"Rgb(r=61, g=99, b=85)",0.2969083065709031
Page_19_9,8,https://ak1.ostkcdn.com/images/products/9067880/L16261015.jpg?imwidth=480&impolicy=medium,"Rgb(r=243, g=243, b=242)",0.9211378658420413,"Rgb(r=229, g=228, b=231)",0.07886213415795876
Page_19_10,9,https://ak1.ostkcdn.com/images/products/18778859/L24849119.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=253)",0.5112884409424725,"Rgb(r=153, g=181, b=167)",0.48871155905752756
Page_19_11,10,https://ak1.ostkcdn.com/images/products/21754738/L27459962.jpg?imwidth=480&impolicy=medium,"Rgb(r=162, g=152, b=154)",0.6416403829320143,"Rgb(r=166, g=155, b=154)",0.3583596170679857
Page_19_12,11,https://ak1.ostkcdn.com/images/products/21754713/L27459933.jpg?imwidth=480&impolicy=medium,"Rgb(r=92, g=181, b=197)",0.6367081558411503,"Rgb(r=60, g=158, b=175)",0.3632918441588498
Page_19_13,12,https://ak1.ostkcdn.com/images/products/25435994/L30764505.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.597657893327826,"Rgb(r=155, g=133, b=86)",0.4023421066721739
Page_19_14,13,https://ak1.ostkcdn.com/images/products/18072768/L24234533.jpg?imwidth=480&impolicy=medium,"Rgb(r=79, g=93, b=116)",0.5699375442173248,"Rgb(r=29, g=38, b=59)",0.43006245578267516
Page_19_15,14,https://ak1.ostkcdn.com/images/products/23056646/L28613307.jpg?imwidth=480&impolicy=medium,"Rgb(r=247, g=246, b=242)",0.7779936442736015,"Rgb(r=177, g=171, b=151)",0.22200635572639846
Page_19_16,15,https://ak1.ostkcdn.com/images/products/25606627/L30917685.jpg?imwidth=480&impolicy=medium,"Rgb(r=245, g=244, b=242)",0.5397157287046361,"Rgb(r=167, g=159, b=153)",0.46028427129536387
Page_19_17,16,https://ak1.ostkcdn.com/images/products/25641868/L30949014.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.9009202245664871,"Rgb(r=203, g=224, b=226)",0.09907977543351293
Page_19_18,17,https://ak1.ostkcdn.com/images/products/22290368/L27937921.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.5562184024266936,"Rgb(r=100, g=95, b=94)",0.4437815975733064
Page_19_19,18,https://ak1.ostkcdn.com/images/products/24031347/L29490967.jpg?imwidth=480&impolicy=medium,"Rgb(r=252, g=251, b=250)",0.59796831437535,"Rgb(r=43, g=34, b=31)",0.40203168562464997
Page_19_20,19,https://ak1.ostkcdn.com/images/products/20301071/L26178835.jpg?imwidth=480&impolicy=medium,"Rgb(r=225, g=221, b=217)",0.7038919352681556,"Rgb(r=125, g=154, b=167)",0.2961080647318443
Page_19_21,20,https://ak1.ostkcdn.com/images/products/18072836/L24234340.jpg?imwidth=480&impolicy=medium,"Rgb(r=94, g=93, b=116)",0.856883080369492,"Rgb(r=254, g=254, b=254)",0.14311691963050802
Page_19_22,21,https://ak1.ostkcdn.com/images/products/18227512/L24367946.jpg?imwidth=480&impolicy=medium,"Rgb(r=248, g=247, b=245)",0.621169216209622,"Rgb(r=99, g=88, b=78)",0.37883078379037805
Page_19_23,22,https://ak1.ostkcdn.com/images/products/20651778/L26487944.jpg?imwidth=480&impolicy=medium,"Rgb(r=249, g=249, b=247)",0.9995919696147585,"Rgb(r=251, g=251, b=253)",0.00040803038524145417
Page_19_24,23,https://ak1.ostkcdn.com/images/products/26394873/L31673091.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.7862700202765817,"Rgb(r=120, g=74, b=62)",0.2137299797234183
Page_19_25,24,https://ak1.ostkcdn.com/images/products/23507243/L29017693.jpg?imwidth=480&impolicy=medium,"Rgb(r=84, g=89, b=104)",0.674548945531432,"Rgb(r=38, g=37, b=45)",0.32545105446856804
Page_19_26,25,https://ak1.ostkcdn.com/images/products/23143826/L28690046.jpg?imwidth=480&impolicy=medium,"Rgb(r=227, g=213, b=194)",0.928068083003483,"Rgb(r=203, g=185, b=159)",0.07193191699651696
Page_19_27,26,https://ak1.ostkcdn.com/images/products/22638919/L28247558.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.6997153401433376,"Rgb(r=153, g=165, b=173)",0.3002846598566624
Page_19_28,27,https://ak1.ostkcdn.com/images/products/22611027/L28222703.jpg?imwidth=480&impolicy=medium,"Rgb(r=123, g=78, b=100)",0.5054198349781589,"Rgb(r=46, g=22, b=30)",0.4945801650218411
Page_19_29,28,https://ak1.ostkcdn.com/images/products/22610924/L28222579.jpg?imwidth=480&impolicy=medium,"Rgb(r=233, g=229, b=218)",0.9356247498167196,"Rgb(r=185, g=176, b=161)",0.06437525018328033
Page_19_30,29,https://ak1.ostkcdn.com/images/products/23144149/L28690190.jpg?imwidth=480&impolicy=medium,"Rgb(r=245, g=117, b=18)",0.7887665676830593,"Rgb(r=254, g=252, b=249)",0.2112334323169407
Page_19_31,30,https://ak1.ostkcdn.com/images/products/8604557/Sweet-Jojo-Designs-Hooty-Owl-Throw-Pillow-L15873611.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=253)",0.6963638343040662,"Rgb(r=153, g=213, b=208)",0.3036361656959338
Page_19_32,31,https://ak1.ostkcdn.com/images/products/22639084/L28247662.jpg?imwidth=480&impolicy=medium,"Rgb(r=162, g=53, b=89)",0.8201965091857181,"Rgb(r=133, g=34, b=63)",0.17980349081428193
Page_19_33,32,https://ak1.ostkcdn.com/images/products/18806582/L24873863.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.6396668415194279,"Rgb(r=145, g=83, b=99)",0.3603331584805722
Page_19_34,33,https://ak1.ostkcdn.com/images/products/22638898/L28247527.jpg?imwidth=480&impolicy=medium,"Rgb(r=171, g=84, b=65)",0.524810263713658,"Rgb(r=188, g=97, b=77)",0.47518973628634203
Page_19_35,34,https://ak1.ostkcdn.com/images/products/22638952/L28247571.jpg?imwidth=480&impolicy=medium,"Rgb(r=135, g=160, b=197)",0.7666996392412428,"Rgb(r=254, g=254, b=254)",0.23330036075875712
Page_19_36,35,https://ak1.ostkcdn.com/images/products/23144380/L28690301.jpg?imwidth=480&impolicy=medium,"Rgb(r=43, g=38, b=45)",0.725369234904027,"Rgb(r=254, g=254, b=254)",0.27463076509597295
Page_19_37,36,https://ak1.ostkcdn.com/images/products/22965695/L28532902.jpg?imwidth=480&impolicy=medium,"Rgb(r=164, g=101, b=29)",0.6391864617295451,"Rgb(r=254, g=254, b=253)",0.3608135382704549
Page_19_38,37,https://ak1.ostkcdn.com/images/products/22092548/L27761392.jpg?imwidth=480&impolicy=medium,"Rgb(r=159, g=157, b=167)",0.5124463005373688,"Rgb(r=155, g=148, b=152)",0.48755369946263116
Page_19_39,38,https://ak1.ostkcdn.com/images/products/22638906/L28247550.jpg?imwidth=480&impolicy=medium,"Rgb(r=120, g=191, b=198)",0.6896573927193758,"Rgb(r=254, g=254, b=254)",0.31034260728062424
Page_19_40,39,https://ak1.ostkcdn.com/images/products/22638924/L28247533.jpg?imwidth=480&impolicy=medium,"Rgb(r=129, g=38, b=40)",0.7427217424365868,"Rgb(r=254, g=253, b=253)",0.25727825756341316
Page_19_41,40,https://ak1.ostkcdn.com/images/products/22019400/L27695637.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.5624264919616305,"Rgb(r=172, g=196, b=84)",0.43757350803836953
Page_19_42,41,https://ak1.ostkcdn.com/images/products/7942903/7942903/Coco-Peridot-Square-Decorative-Pillow-L15317307.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=253)",0.5924215970232065,"Rgb(r=178, g=163, b=118)",0.40757840297679343
Page_19_43,42,https://ak1.ostkcdn.com/images/products/20878663/L26686451.jpg?imwidth=480&impolicy=medium,"Rgb(r=252, g=252, b=252)",0.5195397121592347,"Rgb(r=96, g=95, b=93)",0.4804602878407653
Page_19_44,43,https://ak1.ostkcdn.com/images/products/10736634/L17792916.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=253, b=253)",0.505152104427904,"Rgb(r=99, g=93, b=92)",0.4948478955720959
Page_19_45,44,https://ak1.ostkcdn.com/images/products/22426049/L28058178.jpg?imwidth=480&impolicy=medium,"Rgb(r=63, g=86, b=117)",0.5382073896833788,"Rgb(r=230, g=231, b=227)",0.4617926103166212
Page_19_46,45,https://ak1.ostkcdn.com/images/products/28384716/L33454033.jpg?imwidth=480&impolicy=medium,"Rgb(r=171, g=156, b=142)",0.5092634225570534,"Rgb(r=129, g=94, b=62)",0.4907365774429467
Page_19_47,46,https://ak1.ostkcdn.com/images/products/28384710/L33454031.jpg?imwidth=480&impolicy=medium,"Rgb(r=132, g=94, b=63)",0.5032856880764548,"Rgb(r=171, g=154, b=139)",0.4967143119235452
Page_19_48,47,https://ak1.ostkcdn.com/images/products/28384364/L33453744.jpg?imwidth=480&impolicy=medium,"Rgb(r=173, g=157, b=144)",0.5314011498075736,"Rgb(r=130, g=95, b=62)",0.4685988501924265
Page_19_49,48,https://ak1.ostkcdn.com/images/products/28384340/L33453721.jpg?imwidth=480&impolicy=medium,"Rgb(r=172, g=156, b=142)",0.5180380309223387,"Rgb(r=131, g=95, b=61)",0.48196196907766126
Page_19_50,49,https://ak1.ostkcdn.com/images/products/28384336/L33453719.jpg?imwidth=480&impolicy=medium,"Rgb(r=252, g=252, b=252)",0.800956602365499,"Rgb(r=39, g=86, b=125)",0.19904339763450102
Page_19_51,50,https://ak1.ostkcdn.com/images/products/20979170/L26774985.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.7110797659940433,"Rgb(r=166, g=59, b=48)",0.2889202340059567
Page_19_52,51,https://ak1.ostkcdn.com/images/products/12648930/L19438202.jpg?imwidth=480&impolicy=medium,"Rgb(r=51, g=40, b=36)",0.6265808410432954,"Rgb(r=252, g=251, b=249)",0.3734191589567047
Page_19_53,52,https://ak1.ostkcdn.com/images/products/16740626/L23052503.jpg?imwidth=480&impolicy=medium,"Rgb(r=78, g=91, b=124)",0.6036436407561321,"Rgb(r=254, g=254, b=254)",0.3963563592438679
Page_19_54,53,https://ak1.ostkcdn.com/images/products/27983635/L33098702.jpg?imwidth=480&impolicy=medium,"Rgb(r=244, g=244, b=243)",0.7338200799497836,"Rgb(r=175, g=160, b=144)",0.2661799200502164
Page_19_55,54,https://ak1.ostkcdn.com/images/products/27703537/L32847723.jpg?imwidth=480&impolicy=medium,"Rgb(r=230, g=224, b=214)",0.584067298585268,"Rgb(r=184, g=166, b=144)",0.415932701414732
Page_19_56,55,https://ak1.ostkcdn.com/images/products/18041848/L24207363.jpg?imwidth=480&impolicy=medium,"Rgb(r=180, g=163, b=132)",0.6565730593385686,"Rgb(r=253, g=252, b=251)",0.34342694066143137
Page_19_57,56,https://ak1.ostkcdn.com/images/products/15268301/L21738987.jpg?imwidth=480&impolicy=medium,"Rgb(r=98, g=182, b=199)",0.7135353669245936,"Rgb(r=254, g=254, b=254)",0.28646463307540637
Page_19_58,57,https://ak1.ostkcdn.com/images/products/20878645/L26686453.jpg?imwidth=480&impolicy=medium,"Rgb(r=104, g=86, b=72)",0.5512897468526655,"Rgb(r=166, g=156, b=149)",0.4487102531473345
Page_19_59,58,https://ak1.ostkcdn.com/images/products/11468675/L18425139.jpg?imwidth=480&impolicy=medium,"Rgb(r=246, g=246, b=245)",0.7272983643542019,"Rgb(r=229, g=232, b=235)",0.2727016356457981
Page_19_60,59,https://ak1.ostkcdn.com/images/products/22748475/L28342381.jpg?imwidth=480&impolicy=medium,"Rgb(r=244, g=243, b=242)",0.5669005267342914,"Rgb(r=186, g=181, b=174)",0.4330994732657087
Page_20_1,0,https://ak1.ostkcdn.com/images/products/27983683/L33098737.jpg?imwidth=480&impolicy=medium,"Rgb(r=239, g=238, b=235)",0.845931834748751,"Rgb(r=168, g=153, b=138)",0.15406816525124897
Page_20_2,1,https://ak1.ostkcdn.com/images/products/15910651/L22314365.jpg?imwidth=480&impolicy=medium,"Rgb(r=243, g=238, b=228)",0.6835091558982803,"Rgb(r=194, g=175, b=134)",0.3164908441017197
Page_20_3,2,https://ak1.ostkcdn.com/images/products/10343473/L17452768.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.5464716516023007,"Rgb(r=31, g=32, b=55)",0.4535283483976993
Page_20_4,3,https://ak1.ostkcdn.com/images/products/20195820/L26086414.jpg?imwidth=480&impolicy=medium,"Rgb(r=240, g=239, b=237)",0.8412005457025921,"Rgb(r=176, g=169, b=160)",0.1587994542974079
Page_20_5,4,https://ak1.ostkcdn.com/images/products/8881212/Mina-Victory-Silver-20-inch-Throw-Pillow-L16104835.jpg?imwidth=480&impolicy=medium,"Rgb(r=241, g=239, b=230)",0.6925833637990417,"Rgb(r=180, g=175, b=149)",0.3074166362009582
Page_20_6,5,https://ak1.ostkcdn.com/images/products/27983634/L33098701.jpg?imwidth=480&impolicy=medium,"Rgb(r=242, g=241, b=238)",0.6927252705210859,"Rgb(r=177, g=162, b=146)",0.3072747294789141
Page_20_7,6,https://ak1.ostkcdn.com/images/products/28170646/L33264070.jpg?imwidth=480&impolicy=medium,"Rgb(r=247, g=247, b=247)",0.789968135103282,"Rgb(r=164, g=161, b=159)",0.21003186489671796
Page_20_8,7,https://ak1.ostkcdn.com/images/products/15910850/L22314514.jpg?imwidth=480&impolicy=medium,"Rgb(r=253, g=253, b=253)",0.6974422414657795,"Rgb(r=36, g=31, b=37)",0.30255775853422046
Page_20_9,8,https://ak1.ostkcdn.com/images/products/22425989/L28058163.jpg?imwidth=480&impolicy=medium,"Rgb(r=229, g=228, b=223)",0.5413742451444427,"Rgb(r=196, g=137, b=123)",0.45862575485555734
Page_20_10,9,https://ak1.ostkcdn.com/images/products/9730786/L16905527.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.728843628642472,"Rgb(r=141, g=184, b=87)",0.271156371357528
Page_20_11,10,https://ak1.ostkcdn.com/images/products/12036365/L18907938.jpg?imwidth=480&impolicy=medium,"Rgb(r=108, g=102, b=93)",0.5756520845510075,"Rgb(r=251, g=250, b=249)",0.4243479154489926
Page_20_12,11,https://ak1.ostkcdn.com/images/products/22719021/L28317516.jpg?imwidth=480&impolicy=medium,"Rgb(r=149, g=148, b=131)",0.6494582493540926,"Rgb(r=254, g=254, b=253)",0.3505417506459074
Page_20_13,12,https://ak1.ostkcdn.com/images/products/15910656/L22314366.jpg?imwidth=480&impolicy=medium,"Rgb(r=44, g=35, b=32)",0.5515026679857924,"Rgb(r=254, g=253, b=253)",0.4484973320142076
Page_20_14,13,https://ak1.ostkcdn.com/images/products/18072762/L24234531.jpg?imwidth=480&impolicy=medium,"Rgb(r=108, g=198, b=211)",0.6717596978876152,"Rgb(r=142, g=212, b=222)",0.32824030211238475
Page_20_15,14,https://ak1.ostkcdn.com/images/products/15370772/L21831073.jpg?imwidth=480&impolicy=medium,"Rgb(r=74, g=93, b=122)",0.5747028642280176,"Rgb(r=254, g=254, b=254)",0.42529713577198236
Page_20_16,15,https://ak1.ostkcdn.com/images/products/24147344/L29595811.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.9264013005715088,"Rgb(r=73, g=90, b=126)",0.07359869942849115
Page_20_17,16,https://ak1.ostkcdn.com/images/products/25606674/L30917736.jpg?imwidth=480&impolicy=medium,"Rgb(r=243, g=243, b=242)",0.9314627001575502,"Rgb(r=157, g=163, b=161)",0.06853729984244987
Page_20_18,17,https://ak1.ostkcdn.com/images/products/18058294/L24221815.jpg?imwidth=480&impolicy=medium,"Rgb(r=234, g=227, b=218)",0.8506356374708173,"Rgb(r=194, g=178, b=161)",0.1493643625291827
Page_20_19,18,https://ak1.ostkcdn.com/images/products/20444594/L26306274.jpg?imwidth=480&impolicy=medium,"Rgb(r=25, g=31, b=47)",0.7189742576864836,"Rgb(r=88, g=88, b=95)",0.28102574231351635
Page_20_20,19,https://ak1.ostkcdn.com/images/products/21235471/L27000303.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=254)",0.6106224837410963,"Rgb(r=17, g=33, b=47)",0.3893775162589037
Page_20_21,20,https://ak1.ostkcdn.com/images/products/10856107/L17895580.jpg?imwidth=480&impolicy=medium,"Rgb(r=144, g=163, b=170)",0.6320964937958886,"Rgb(r=240, g=240, b=238)",0.3679035062041114
Page_20_22,21,https://ak1.ostkcdn.com/images/products/12032984/L18905493.jpg?imwidth=480&impolicy=medium,"Rgb(r=32, g=31, b=29)",0.625518153755696,"Rgb(r=30, g=28, b=29)",0.374481846244304
Page_20_23,22,https://ak1.ostkcdn.com/images/products/12710545/L19491992.jpg?imwidth=480&impolicy=medium,"Rgb(r=64, g=49, b=42)",0.6230815299491388,"Rgb(r=253, g=253, b=253)",0.37691847005086127
Page_20_24,23,https://ak1.ostkcdn.com/images/products/19990821/L25905282.jpg?imwidth=480&impolicy=medium,"Rgb(r=100, g=94, b=90)",0.5729685383397248,"Rgb(r=102, g=96, b=99)",0.4270314616602751
Page_20_25,24,https://ak1.ostkcdn.com/images/products/10267895/L17384682.jpg?imwidth=480&impolicy=medium,"Rgb(r=251, g=250, b=249)",0.5217358934964907,"Rgb(r=141, g=92, b=44)",0.47826410650350926
Page_20_26,25,https://ak1.ostkcdn.com/images/products/28180114/L33272311.jpg?imwidth=480&impolicy=medium,"Rgb(r=162, g=158, b=157)",0.5233281269464062,"Rgb(r=235, g=234, b=234)",0.4766718730535938
Page_20_27,26,https://ak1.ostkcdn.com/images/products/10067680/L17212065.jpg?imwidth=480&impolicy=medium,"Rgb(r=58, g=112, b=114)",0.6080007928936904,"Rgb(r=254, g=254, b=254)",0.3919992071063097
Page_20_28,27,https://ak1.ostkcdn.com/images/products/9032796/Ellery-Green-Solid-Featured-Filled-18-inch-Throw-Pillow-L16232108.jpg?imwidth=480&impolicy=medium,"Rgb(r=44, g=129, b=69)",0.5363562672430956,"Rgb(r=254, g=254, b=254)",0.46364373275690435
Page_20_29,28,https://ak1.ostkcdn.com/images/products/12035647/L18907633.jpg?imwidth=480&impolicy=medium,"Rgb(r=236, g=235, b=228)",0.9507972867786055,"Rgb(r=177, g=175, b=164)",0.04920271322139442
Page_20_30,29,https://ak1.ostkcdn.com/images/products/11483998/L18438343.jpg?imwidth=480&impolicy=medium,"Rgb(r=249, g=248, b=248)",0.7908957022359084,"Rgb(r=182, g=157, b=135)",0.2091042977640916
Page_20_31,30,https://ak1.ostkcdn.com/images/products/13155705/L19882093.jpg?imwidth=480&impolicy=medium,"Rgb(r=213, g=211, b=217)",0.7663453888591812,"Rgb(r=254, g=254, b=254)",0.2336546111408188
Page_20_32,31,https://ak1.ostkcdn.com/images/products/18227405/L24367920.jpg?imwidth=480&impolicy=medium,"Rgb(r=249, g=249, b=249)",0.5673518486295099,"Rgb(r=167, g=167, b=167)",0.43264815137049
Page_20_33,32,https://ak1.ostkcdn.com/images/products/28180121/L33272307.jpg?imwidth=480&impolicy=medium,"Rgb(r=228, g=227, b=226)",0.506715497589596,"Rgb(r=183, g=182, b=179)",0.493284502410404
Page_20_34,33,https://ak1.ostkcdn.com/images/products/22092543/L27761390.jpg?imwidth=480&impolicy=medium,"Rgb(r=161, g=158, b=168)",0.5809869502712406,"Rgb(r=160, g=156, b=159)",0.41901304972875947
Page_20_35,34,https://ak1.ostkcdn.com/images/products/11586371/L18526884.jpg?imwidth=480&impolicy=medium,"Rgb(r=42, g=46, b=64)",0.7609161935264716,"Rgb(r=254, g=254, b=253)",0.23908380647352842
Page_20_36,35,https://ak1.ostkcdn.com/images/products/12251083/L19092619.jpg?imwidth=480&impolicy=medium,"Rgb(r=253, g=253, b=253)",0.8171612123525109,"Rgb(r=62, g=57, b=53)",0.18283878764748912
Page_20_37,36,https://ak1.ostkcdn.com/images/products/12032402/L18905114.jpg?imwidth=480&impolicy=medium,"Rgb(r=247, g=247, b=246)",0.7116798598291668,"Rgb(r=165, g=167, b=161)",0.2883201401708332
Page_20_38,37,https://ak1.ostkcdn.com/images/products/11518831/L18468369.jpg?imwidth=480&impolicy=medium,"Rgb(r=177, g=159, b=150)",0.6743068552774755,"Rgb(r=112, g=103, b=97)",0.3256931447225245
Page_20_39,38,https://ak1.ostkcdn.com/images/products/27322490/L32507436.jpg?imwidth=480&impolicy=medium,"Rgb(r=254, g=254, b=253)",0.5880202389488673,"Rgb(r=186, g=159, b=104)",0.41197976105113265
Page_20_40,39,https://ak1.ostkcdn.com/images/products/11381610/L18350091.jpg?imwidth=480&impolicy=medium,"Rgb(r=36, g=37, b=52)",0.6597776903848154,"Rgb(r=254, g=254, b=254)",0.3402223096151847
Page_20_41,40,https://ak1.ostkcdn.com/images/products/13090283/L19823580.jpg?imwidth=480&impolicy=medium,"Rgb(r=149, g=177, b=130)",0.5649592944369064,"Rgb(r=240, g=246, b=232)",0.4350407055630936
Page_20_42,41,https://ak1.ostkcdn.com/images/products/12426300/L19243201.jpg?imwidth=480&impolicy=medium,"Rgb(r=124, g=169, b=157)",0.5756695899502252,"Rgb(r=76, g=123, b=110)",0.42433041004977484
Page_20_43,42,https://ak1.ostkcdn.com/images/products/13090610/L19823607.jpg?imwidth=480&impolicy=medium,"Rgb(r=149, g=177, b=130)",0.5649592944369064,"Rgb(r=240, g=246, b=232)",0.4350407055630936
Page_20_44,43,https://ak1.ostkcdn.com/images/products/11623850/L18559144.jpg?imwidth=480&impolicy=medium,"Rgb(r=253, g=252, b=252)",0.6125742437497123,"Rgb(r=162, g=146, b=116)",0.38742575625028774
Page_20_45,44,https://ak1.ostkcdn.com/images/products/20741746/L26565520.jpg?imwidth=480&impolicy=medium,"Rgb(r=123, g=92, b=62)",0.5078096181346863,"Rgb(r=254, g=254, b=254)",0.4921903818653138
Page_20_46,45,https://ak1.ostkcdn.com/images/products/11586399/L18526902.jpg?imwidth=480&impolicy=medium,"Rgb(r=42, g=46, b=64)",0.7609161935264716,"Rgb(r=254, g=254, b=253)",0.23908380647352842
Page_20_47,46,https://ak1.ostkcdn.com/images/products/20545507/L26394627.jpg?imwidth=480&impolicy=medium,"Rgb(r=27, g=39, b=65)",0.675853372095262,"Rgb(r=169, g=157, b=147)",0.3241466279047381
Page_20_48,47,https://ak1.ostkcdn.com/images/products/22824356/L28408399.jpg?imwidth=480&impolicy=medium,"Rgb(r=237, g=232, b=227)",0.7453828280694665,"Rgb(r=178, g=167, b=158)",0.2546171719305335
Page_20_49,48,https://ak1.ostkcdn.com/images/products/11455147/L18413458.jpg?imwidth=480&impolicy=medium,"Rgb(r=250, g=249, b=248)",0.6247377844484757,"Rgb(r=100, g=99, b=102)",0.3752622155515242
Page_20_50,49,https://ak1.ostkcdn.com/images/products/28180173/L33272404.jpg?imwidth=480&impolicy=medium,"Rgb(r=37, g=35, b=38)",0.749777490794227,"Rgb(r=34, g=32, b=37)",0.25022250920577305
