index,Unnamed: 0,url,RGB_x,Proportion_x,RGB_y,Proportion_y,location-on-pltt,match1,match2,match3,palette_name,position_on_pltt
Page_17_45,44,https://ak1.ostkcdn.com/images/products/21030392/L26819206.jpg?imwidth=480&impolicy=medium,"(194, 85, 34)",0.8514481809223394,"(254, 252, 251)",0.14855181907766052,"[1260, 0]",1190,810,1509,Creme Brulee,0
Page_17_46,45,https://ak1.ostkcdn.com/images/products/10060553/L17205704.jpg?imwidth=480&impolicy=medium,"(253, 253, 253)",0.5913176775785283,"(232, 135, 71)",0.4086823224214718,"[513, 1]",577,1526,1526,Makeshift Slumber,1
Page_17_47,46,https://ak1.ostkcdn.com/images/products/12032977/L18905492.jpg?imwidth=480&impolicy=medium,"(254, 254, 253)",0.5428767297810512,"(52, 48, 44)",0.4571232702189489,"[3063, 1]",980,381,674,Rustic Bridal Bouquet,1
Page_17_48,47,https://ak1.ostkcdn.com/images/products/28096008/L33197825.jpg?imwidth=480&impolicy=medium,"(100, 84, 68)",0.5513913196565973,"(253, 253, 253)",0.4486086803434027,"[2794, 0]",1516,810,809,Toffee Caramel Bliss,0
Page_17_49,48,https://ak1.ostkcdn.com/images/products/12251109/L19092656.jpg?imwidth=480&impolicy=medium,"(253, 253, 253)",0.7205065651605195,"(49, 97, 124)",0.2794934348394806,"[513, 1]",306,1516,204,Makeshift Slumber,1
Page_17_50,49,https://ak1.ostkcdn.com/images/products/14193516/L20789778.jpg?imwidth=480&impolicy=medium,"(77, 85, 90)",0.5352360305786924,"(249, 249, 249)",0.4647639694213076,"[1372, 0]",197,1514,1470,Neon Gratitude,0
Page_17_51,50,https://ak1.ostkcdn.com/images/products/23589603/L29090429.jpg?imwidth=480&impolicy=medium,"(235, 235, 232)",0.9883293720235764,"(182, 181, 177)",0.011670627976423677,"[268, 1]",1806,1474,400,Wall Greens,1
Page_17_52,51,https://ak1.ostkcdn.com/images/products/25606985/L30918009.jpg?imwidth=480&impolicy=medium,"(252, 250, 250)",0.7623530868430577,"(174, 156, 142)",0.2376469131569423,"[1217, 2]",180,424,673,Summer Backyard,2
Page_17_53,52,https://ak1.ostkcdn.com/images/products/15960072/L22358287.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7100595901190034,"(110, 174, 180)",0.28994040988099656,"[684, 0]",1785,810,141,Morning Sun,0
Page_17_54,53,https://ak1.ostkcdn.com/images/products/8851657/Red-Solid-Decorative-Pillow-L16080237.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5104416426082087,"(138, 52, 69)",0.4895583573917913,"[684, 0]",409,1509,1425,Morning Sun,0
Page_17_55,54,https://ak1.ostkcdn.com/images/products/8851659/Pink-Decorative-Throw-Pillow-L16080227.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5053256764007459,"(234, 157, 165)",0.4946743235992541,"[684, 0]",484,1189,810,Morning Sun,0
Page_17_56,55,https://ak1.ostkcdn.com/images/products/13134730/L19863623.jpg?imwidth=480&impolicy=medium,"(123, 173, 194)",0.7123502470500643,"(251, 251, 250)",0.2876497529499357,"[2783, 2]",764,980,1291,Spitfire Style,2
Page_17_57,56,https://ak1.ostkcdn.com/images/products/22611724/L28223219.jpg?imwidth=480&impolicy=medium,"(123, 78, 100)",0.5054198349781589,"(46, 22, 30)",0.4945801650218411,"[897, 1]",847,306,1158,Mud on Soles,1
Page_17_58,57,https://ak1.ostkcdn.com/images/products/15648770/L22078441.jpg?imwidth=480&impolicy=medium,"(182, 170, 140)",0.6699958593639801,"(247, 247, 244)",0.3300041406360199,"[776, 2]",25,563,254,Afternoon Breather,2
Page_17_59,58,https://ak1.ostkcdn.com/images/products/27636076/L32787758.jpg?imwidth=480&impolicy=medium,"(246, 244, 244)",0.9784181446320096,"(234, 232, 233)",0.021581855367990475,"[1756, 3]",57,1539,123,Afternoon Fast Break,3
Page_17_60,59,https://ak1.ostkcdn.com/images/products/21121873/L26901445.jpg?imwidth=480&impolicy=medium,"(241, 239, 236)",0.6577175265308652,"(178, 172, 162)",0.3422824734691348,"[484, 2]",428,1225,1278,Hidden Haven,2
Page_18_1,0,https://ak1.ostkcdn.com/images/products/18227398/L24367982.jpg?imwidth=480&impolicy=medium,"(236, 236, 235)",0.6846140174180935,"(52, 40, 30)",0.3153859825819065,"[437, 1]",52,1009,593,Highway Cruise,1
Page_18_2,1,https://ak1.ostkcdn.com/images/products/22353397/L27994407.jpg?imwidth=480&impolicy=medium,"(30, 30, 30)",0.6833597757106842,"(14, 16, 15)",0.3166402242893158,"[1207, 3]",1048,1509,1153,Bread and Soup,3
Page_18_3,2,https://ak1.ostkcdn.com/images/products/18113265/L24268657.jpg?imwidth=480&impolicy=medium,"(251, 251, 243)",0.554433766451907,"(119, 105, 94)",0.44556623354809294,"[1251, 2]",846,1468,1114,Creative Workstation,2
Page_18_4,3,https://ak1.ostkcdn.com/images/products/7884067/7884067/Sterling-Chocolate-20-inch-Square-Pillow-L15266464.jpg?imwidth=480&impolicy=medium,"(254, 254, 253)",0.5261243810147797,"(70, 51, 44)",0.4738756189852203,"[3063, 1]",764,162,1806,Rustic Bridal Bouquet,1
Page_18_5,4,https://ak1.ostkcdn.com/images/products/11414275/L18378040.jpg?imwidth=480&impolicy=medium,"(244, 241, 241)",0.7990306198264031,"(235, 229, 230)",0.20096938017359686,"[452, 0]",1116,400,1806,Summer Basics,0
Page_18_6,5,https://ak1.ostkcdn.com/images/products/18073197/L24234725.jpg?imwidth=480&impolicy=medium,"(207, 158, 118)",0.8008634064713299,"(247, 241, 235)",0.19913659352867005,"[1161, 2]",810,371,161,Macaron Mood,2
Page_18_7,6,https://ak1.ostkcdn.com/images/products/26951203/L32174550.jpg?imwidth=480&impolicy=medium,"(231, 233, 238)",0.6194881379624467,"(32, 29, 28)",0.3805118620375533,"[732, 2]",1813,1256,1285,Plain Placed Pineapple,2
Page_18_8,7,https://ak1.ostkcdn.com/images/products/14391066/L20962381.jpg?imwidth=480&impolicy=medium,"(143, 151, 174)",0.5615655233069481,"(99, 96, 122)",0.4384344766930519,"[2786, 1]",1666,400,1029,Quiet Suburbs,1
Page_18_9,8,https://ak1.ostkcdn.com/images/products/7942920/Avanti-Bronze-Pillow-16-x-16-L15317320.jpg?imwidth=480&impolicy=medium,"(254, 253, 253)",0.6171477913764665,"(172, 141, 121)",0.3828522086235335,"[1171, 1]",769,1444,1352,Sushi Heaven,1
Page_18_10,9,https://ak1.ostkcdn.com/images/products/23144137/L28690191.jpg?imwidth=480&impolicy=medium,"(247, 208, 89)",0.6931004374714422,"(254, 251, 240)",0.30689956252855777,"[37, 2]",1509,1218,1591,Center of Life,2
Page_18_11,10,https://ak1.ostkcdn.com/images/products/25435978/L30764498.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6166749166917571,"(57, 98, 93)",0.3833250833082431,"[684, 0]",371,1613,409,Morning Sun,0
Page_18_12,11,https://ak1.ostkcdn.com/images/products/24103182/L29556108.jpg?imwidth=480&impolicy=medium,"(156, 158, 155)",0.6450615105967586,"(251, 251, 251)",0.3549384894032413,"[595, 2]",102,847,1328,High Rise,2
Page_18_13,12,https://ak1.ostkcdn.com/images/products/26966576/L32188134.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.8227973645126242,"(163, 187, 191)",0.17720263548737578,"[684, 0]",832,1516,1583,Morning Sun,0
Page_18_14,13,https://ak1.ostkcdn.com/images/products/23143602/L28689368.jpg?imwidth=480&impolicy=medium,"(246, 216, 206)",0.9835699924604172,"(224, 159, 136)",0.01643000753958281,"[619, 2]",110,471,698,One Cool Girl,2
Page_18_15,14,https://ak1.ostkcdn.com/images/products/6315530/Fuzzy-Faux-Fur-18x18-Decorative-Pillow-L13942869.jpg?imwidth=480&impolicy=medium,"(13, 13, 12)",0.8428406964245767,"(146, 146, 144)",0.15715930357542324,"[2783, 0]",1452,462,1514,Spitfire Style,0
Page_18_16,15,https://ak1.ostkcdn.com/images/products/13218836/L19936908.jpg?imwidth=480&impolicy=medium,"(167, 156, 153)",0.5533328826744179,"(249, 248, 248)",0.44666711732558206,"[672, 0]",1290,1469,1587,Sun and Sand,0
Page_18_17,16,https://ak1.ostkcdn.com/images/products/26960144/L32182361.jpg?imwidth=480&impolicy=medium,"(129, 29, 26)",0.5584668192219681,"(145, 28, 32)",0.4415331807780321,"[1957, 2]",1202,1058,400,Anticipating a Destination,2
Page_18_18,17,https://ak1.ostkcdn.com/images/products/18073207/L24234514.jpg?imwidth=480&impolicy=medium,"(87, 103, 100)",0.8123206062733599,"(254, 254, 254)",0.1876793937266401,"[1869, 1]",1186,1587,1642,Moonscape,1
Page_18_19,18,https://ak1.ostkcdn.com/images/products/23572738/L29075509.jpg?imwidth=480&impolicy=medium,"(249, 226, 224)",0.9503798778218524,"(227, 177, 174)",0.04962012217814772,"[1688, 0]",920,451,1444,Hide My Face,0
Page_18_20,19,https://ak1.ostkcdn.com/images/products/26451960/L31723125.jpg?imwidth=480&impolicy=medium,"(242, 241, 238)",0.6380011024019283,"(165, 154, 148)",0.3619988975980717,"[295, 1]",56,938,1287,Strong and Curved,1
Page_18_21,20,https://ak1.ostkcdn.com/images/products/26394898/L31673111.jpg?imwidth=480&impolicy=medium,"(179, 84, 45)",0.5513353822695543,"(254, 254, 254)",0.44866461773044575,"[2745, 1]",1099,161,1587,Open Your Windows,1
Page_18_22,21,https://ak1.ostkcdn.com/images/products/6639255/79/388/Decorative-Orcus-22-inch-Down-Pillow-L14202876.jpg?imwidth=480&impolicy=medium,"(111, 84, 79)",0.6537284439313138,"(50, 33, 29)",0.3462715560686862,"[507, 2]",441,1748,123,Ballet Dreams,2
Page_18_23,22,https://ak1.ostkcdn.com/images/products/19574738/L25559511.jpg?imwidth=480&impolicy=medium,"(225, 84, 5)",0.6344651080330396,"(254, 254, 253)",0.3655348919669605,"[933, 1]",921,400,687,Bold vs Bright,1
Page_18_24,23,https://ak1.ostkcdn.com/images/products/24147333/L29595802.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6407810349752032,"(139, 175, 172)",0.35921896502479683,"[684, 0]",211,847,1865,Morning Sun,0
Page_18_25,24,https://ak1.ostkcdn.com/images/products/11391280/L18358515.jpg?imwidth=480&impolicy=medium,"(249, 242, 232)",0.5294253904575092,"(205, 167, 127)",0.4705746095424908,"[438, 3]",764,1621,1853,Minty Candy Canes,3
Page_18_26,25,https://ak1.ostkcdn.com/images/products/12777742/L19551181.jpg?imwidth=480&impolicy=medium,"(249, 249, 249)",0.7794036612992102,"(22, 29, 53)",0.22059633870078985,"[1486, 1]",1048,161,1352,Backyard Picks,1
Page_18_27,26,https://ak1.ostkcdn.com/images/products/19575602/L25560268.jpg?imwidth=480&impolicy=medium,"(219, 213, 203)",0.6315026691622545,"(184, 171, 150)",0.3684973308377455,"[2391, 2]",1058,1034,1352,Kitchen Creation,2
Page_18_28,27,https://ak1.ostkcdn.com/images/products/12858781/L19621042.jpg?imwidth=480&impolicy=medium,"(132, 107, 75)",0.5995066162856985,"(179, 157, 130)",0.4004933837143016,"[696, 0]",630,1587,306,Ready to Party,0
Page_18_29,28,https://ak1.ostkcdn.com/images/products/2387062/Diamond-Stretch-Throw-Pillows-Set-of-2-L10623882a.jpg?imwidth=480&impolicy=medium,"(231, 218, 172)",0.5715173865739761,"(191, 168, 114)",0.4284826134260241,"[2022, 1]",1640,1048,105,By the Bench,1
Page_18_30,29,https://ak1.ostkcdn.com/images/products/23133986/L28680928.jpg?imwidth=480&impolicy=medium,"(242, 237, 233)",0.7623614416995972,"(174, 158, 153)",0.2376385583004029,"[1739, 1]",419,447,1252,Citrus Abundance,1
Page_18_31,30,https://ak1.ostkcdn.com/images/products/22639094/L28247656.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6621422440583656,"(195, 77, 115)",0.3378577559416344,"[684, 0]",1679,26,652,Morning Sun,0
Page_18_32,31,https://ak1.ostkcdn.com/images/products/20651788/L26487940.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7951238443324392,"(157, 149, 142)",0.20487615566756076,"[684, 0]",105,855,1818,Morning Sun,0
Page_18_33,32,https://ak1.ostkcdn.com/images/products/18806579/L24873862.jpg?imwidth=480&impolicy=medium,"(127, 96, 31)",0.6204347351588857,"(254, 254, 254)",0.3795652648411143,"[2855, 0]",49,1477,1202,Flower Burst,0
Page_18_34,33,https://ak1.ostkcdn.com/images/products/24319202/L29750800.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.8990468897978923,"(118, 33, 43)",0.10095311020210772,"[684, 0]",56,521,1029,Morning Sun,0
Page_18_35,34,https://ak1.ostkcdn.com/images/products/19838857/L25771125.jpg?imwidth=480&impolicy=medium,"(252, 252, 251)",0.6641002036432616,"(180, 177, 180)",0.33589979635673833,"[1241, 3]",810,1404,378,Cherry Blossom Branch,3
Page_18_36,35,https://ak1.ostkcdn.com/images/products/18081467/L24241789.jpg?imwidth=480&impolicy=medium,"(33, 115, 156)",0.758962533282617,"(14, 52, 68)",0.24103746671738305,"[2511, 3]",1255,764,1526,Wooden Path,3
Page_18_37,36,https://ak1.ostkcdn.com/images/products/14340648/L20918189.jpg?imwidth=480&impolicy=medium,"(249, 249, 249)",0.6450589955315775,"(165, 163, 161)",0.3549410044684225,"[1486, 1]",1034,1167,1742,Backyard Picks,1
Page_18_38,37,https://ak1.ostkcdn.com/images/products/15637087/L22068131.jpg?imwidth=480&impolicy=medium,"(64, 41, 33)",0.6428621837152365,"(254, 254, 254)",0.3571378162847635,"[1759, 3]",943,1806,291,Home Breakfast,3
Page_18_39,38,https://ak1.ostkcdn.com/images/products/15456341/L21904613.jpg?imwidth=480&impolicy=medium,"(163, 69, 42)",0.6933730795689063,"(254, 254, 253)",0.3066269204310938,"[340, 0]",1587,123,203,Reach of Flowers,0
Page_18_40,39,https://ak1.ostkcdn.com/images/products/22426027/L28058174.jpg?imwidth=480&impolicy=medium,"(63, 86, 117)",0.5382073896833788,"(230, 231, 227)",0.4617926103166212,"[322, 0]",25,203,123,The Best Summer,0
Page_18_41,40,https://ak1.ostkcdn.com/images/products/15456339/L21904611.jpg?imwidth=480&impolicy=medium,"(227, 226, 226)",0.6528397126976176,"(172, 168, 165)",0.34716028730238235,"[1095, 0]",950,1667,203,Bubblegum Charm,0
Page_18_42,41,https://ak1.ostkcdn.com/images/products/12033018/L18905498.jpg?imwidth=480&impolicy=medium,"(234, 229, 219)",0.9319894678165659,"(184, 176, 159)",0.06801053218343403,"[2447, 0]",203,1587,306,Boquet Toss,0
Page_18_43,42,https://ak1.ostkcdn.com/images/products/27739961/L32880484.jpg?imwidth=480&impolicy=medium,"(108, 94, 75)",0.6484566943659492,"(176, 159, 134)",0.35154330563405084,"[3066, 2]",173,1587,307,Mild and Sweet,2
Page_18_44,43,https://ak1.ostkcdn.com/images/products/12032585/L18905180.jpg?imwidth=480&impolicy=medium,"(161, 171, 148)",0.6926547112802148,"(160, 172, 151)",0.3073452887197851,"[570, 3]",1770,1037,365,Surf's Up,3
Page_18_45,44,https://ak1.ostkcdn.com/images/products/8911086/Fluffy-Shag-22-inch-Sqaure-Down-Feathers-or-Poly-Filled-Decorative-Throw-Pillow-L16129273.jpg?imwidth=480&impolicy=medium,"(234, 226, 219)",0.9502343217073148,"(195, 178, 161)",0.049765678292685085,"[587, 3]",190,1721,626,Scarlet Scooter,3
Page_18_46,45,https://ak1.ostkcdn.com/images/products/11442205/L18402233.jpg?imwidth=480&impolicy=medium,"(241, 241, 240)",0.7582432237200358,"(118, 90, 71)",0.241756776279964,"[291, 2]",919,101,1404,Cuddle Weather,2
Page_18_47,46,https://ak1.ostkcdn.com/images/products/5612516/73/567/Stephano-18-inch-Decorative-Pillows-Set-of-2-L13372938.jpg?imwidth=480&impolicy=medium,"(82, 97, 131)",0.5322189818587297,"(234, 233, 230)",0.4677810181412703,"[52, 3]",466,50,1153,Lake View,3
Page_18_48,47,https://ak1.ostkcdn.com/images/products/20741711/L26565444.jpg?imwidth=480&impolicy=medium,"(248, 242, 236)",0.9930088263567246,"(253, 254, 254)",0.006991173643275365,"[1123, 2]",307,1859,1748,Chocolate Mixer,2
Page_18_49,48,https://ak1.ostkcdn.com/images/products/28228700/L33315767.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5005998396150761,"(55, 42, 33)",0.4994001603849238,"[684, 0]",1563,1459,1488,Morning Sun,0
Page_18_50,49,https://ak1.ostkcdn.com/images/products/12032615/L18905208.jpg?imwidth=480&impolicy=medium,"(103, 83, 84)",0.5343923444976076,"(254, 253, 253)",0.4656076555023924,"[993, 3]",1536,1516,696,Fierce and Fab,3
Page_18_51,50,https://ak1.ostkcdn.com/images/products/25580906/L30894833.jpg?imwidth=480&impolicy=medium,"(226, 218, 208)",0.6880693903990959,"(183, 168, 148)",0.3119306096009041,"[2859, 3]",1421,828,1215,Railway Sunshine,3
Page_18_52,51,https://ak1.ostkcdn.com/images/products/15960083/L22358300.jpg?imwidth=480&impolicy=medium,"(253, 253, 253)",0.6130621526023244,"(100, 91, 83)",0.3869378473976756,"[513, 1]",1516,976,1737,Makeshift Slumber,1
Page_18_53,52,https://ak1.ostkcdn.com/images/products/28180123/L33272309.jpg?imwidth=480&impolicy=medium,"(228, 227, 226)",0.506715497589596,"(183, 182, 179)",0.493284502410404,"[1095, 0]",365,1667,123,Bubblegum Charm,0
Page_18_54,53,https://ak1.ostkcdn.com/images/products/27983653/L33098711.jpg?imwidth=480&impolicy=medium,"(249, 248, 247)",0.6343158350588013,"(211, 214, 219)",0.3656841649411988,"[298, 0]",695,626,1474,Hawaiian Blossom,0
Page_18_55,54,https://ak1.ostkcdn.com/images/products/9937423/L17092715.jpg?imwidth=480&impolicy=medium,"(249, 248, 247)",0.7654474545804713,"(135, 83, 62)",0.2345525454195288,"[298, 0]",161,1340,1748,Hawaiian Blossom,0
Page_18_56,55,https://ak1.ostkcdn.com/images/products/12251326/L19092781.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5258424351981529,"(197, 217, 224)",0.4741575648018471,"[684, 0]",1667,1785,1345,Morning Sun,0
Page_18_57,56,https://ak1.ostkcdn.com/images/products/10708222/L17767555.jpg?imwidth=480&impolicy=medium,"(227, 219, 212)",0.9620324123639338,"(235, 247, 242)",0.03796758763606623,"[2838, 1]",1680,1516,642,Farm Family Recipe,1
Page_18_58,57,https://ak1.ostkcdn.com/images/products/22426036/L28058157.jpg?imwidth=480&impolicy=medium,"(225, 224, 220)",0.7206075060278855,"(163, 159, 157)",0.2793924939721145,"[1197, 1]",1449,1279,1745,Feel the Rush,1
Page_18_59,58,https://ak1.ostkcdn.com/images/products/27983661/L33098734.jpg?imwidth=480&impolicy=medium,"(243, 242, 241)",0.8557584242603284,"(212, 215, 219)",0.14424157573967158,"[1303, 1]",1652,442,1835,Baby Flower Clusters,1
Page_18_60,59,https://ak1.ostkcdn.com/images/products/22611703/L28223221.jpg?imwidth=480&impolicy=medium,"(42, 39, 4)",0.5215557585394184,"(254, 254, 253)",0.4784442414605817,"[1209, 1]",5,203,1529,Beguiling Blossoms,1
Page_19_1,0,https://ak1.ostkcdn.com/images/products/11484008/L18438349.jpg?imwidth=480&impolicy=medium,"(249, 248, 248)",0.7908957022359084,"(182, 157, 135)",0.2091042977640916,"[298, 0]",110,1153,626,Hawaiian Blossom,0
Page_19_2,1,https://ak1.ostkcdn.com/images/products/16937163/L23226207.jpg?imwidth=480&impolicy=medium,"(252, 251, 251)",0.7130659876424019,"(169, 145, 139)",0.286934012357598,"[342, 1]",663,1618,447,Style and Grace,1
Page_19_3,2,https://ak1.ostkcdn.com/images/products/21709065/L27419512.jpg?imwidth=480&impolicy=medium,"(164, 164, 154)",0.6463749676020829,"(246, 246, 245)",0.3536250323979171,"[1685, 3]",528,1672,1190,Steel Brick,3
Page_19_4,3,https://ak1.ostkcdn.com/images/products/23621719/L29118901.jpg?imwidth=480&impolicy=medium,"(195, 167, 134)",0.6619408635551759,"(244, 235, 224)",0.3380591364448241,"[1906, 3]",365,1404,1509,Sunshine Pears,3
Page_19_5,4,https://ak1.ostkcdn.com/images/products/22728337/L28325325.jpg?imwidth=480&impolicy=medium,"(188, 160, 135)",0.5721069108995356,"(211, 211, 216)",0.4278930891004644,"[1313, 1]",783,1667,447,Fey Attraction,1
Page_19_6,5,https://ak1.ostkcdn.com/images/products/28180172/L33272399.jpg?imwidth=480&impolicy=medium,"(36, 34, 39)",0.8141207397288579,"(254, 254, 254)",0.18587926027114207,"[1183, 3]",319,1167,424,Warm Gatherings,3
Page_19_7,6,https://ak1.ostkcdn.com/images/products/23055957/L28612717.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7128826983476717,"(170, 95, 48)",0.2871173016523283,"[684, 0]",211,288,189,Morning Sun,0
Page_19_8,7,https://ak1.ostkcdn.com/images/products/22611727/L28223222.jpg?imwidth=480&impolicy=medium,"(30, 43, 38)",0.7030916934290969,"(61, 99, 85)",0.2969083065709031,"[2510, 2]",211,5,1345,Morning Boost,2
Page_19_9,8,https://ak1.ostkcdn.com/images/products/9067880/L16261015.jpg?imwidth=480&impolicy=medium,"(243, 243, 242)",0.9211378658420412,"(229, 228, 231)",0.07886213415795876,"[627, 1]",1745,1529,123,Leaf on Squares,1
Page_19_10,9,https://ak1.ostkcdn.com/images/products/18778859/L24849119.jpg?imwidth=480&impolicy=medium,"(254, 254, 253)",0.5112884409424725,"(153, 181, 167)",0.4887115590575276,"[3063, 1]",920,186,1239,Rustic Bridal Bouquet,1
Page_19_11,10,https://ak1.ostkcdn.com/images/products/21754738/L27459962.jpg?imwidth=480&impolicy=medium,"(162, 152, 154)",0.6416403829320143,"(166, 155, 154)",0.3583596170679857,"[696, 1]",1721,1509,1009,Ready to Party,1
Page_19_12,11,https://ak1.ostkcdn.com/images/products/21754713/L27459933.jpg?imwidth=480&impolicy=medium,"(92, 181, 197)",0.6367081558411503,"(60, 158, 175)",0.3632918441588498,"[2075, 1]",878,1449,101,Jewel Lizard,1
Page_19_13,12,https://ak1.ostkcdn.com/images/products/25435994/L30764505.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.597657893327826,"(155, 133, 86)",0.4023421066721739,"[684, 0]",919,1451,781,Morning Sun,0
Page_19_14,13,https://ak1.ostkcdn.com/images/products/18072768/L24234533.jpg?imwidth=480&impolicy=medium,"(79, 93, 116)",0.5699375442173248,"(29, 38, 59)",0.4300624557826752,"[2077, 3]",1034,479,1535,Jump In,3
Page_19_15,14,https://ak1.ostkcdn.com/images/products/23056646/L28613307.jpg?imwidth=480&impolicy=medium,"(247, 246, 242)",0.7779936442736015,"(177, 171, 151)",0.22200635572639849,"[2819, 1]",1114,1468,1451,Twilight Streetlight,1
Page_19_16,15,https://ak1.ostkcdn.com/images/products/25606627/L30917685.jpg?imwidth=480&impolicy=medium,"(245, 244, 242)",0.5397157287046361,"(167, 159, 153)",0.4602842712953639,"[2609, 1]",119,970,1448,Midnight Parlor,1
Page_19_17,16,https://ak1.ostkcdn.com/images/products/25641868/L30949014.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.9009202245664872,"(203, 224, 226)",0.09907977543351293,"[684, 0]",306,1100,728,Morning Sun,0
Page_19_18,17,https://ak1.ostkcdn.com/images/products/22290368/L27937921.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5562184024266936,"(100, 95, 94)",0.4437815975733064,"[684, 0]",1451,1179,1398,Morning Sun,0
Page_19_19,18,https://ak1.ostkcdn.com/images/products/24031347/L29490967.jpg?imwidth=480&impolicy=medium,"(252, 251, 250)",0.5979683143753499,"(43, 34, 31)",0.40203168562465,"[342, 1]",321,1451,1509,Style and Grace,1
Page_19_20,19,https://ak1.ostkcdn.com/images/products/20301071/L26178835.jpg?imwidth=480&impolicy=medium,"(225, 221, 217)",0.7038919352681556,"(125, 154, 167)",0.2961080647318443,"[1759, 1]",1259,704,769,Home Breakfast,1
Page_19_21,20,https://ak1.ostkcdn.com/images/products/18072836/L24234340.jpg?imwidth=480&impolicy=medium,"(94, 93, 116)",0.856883080369492,"(254, 254, 254)",0.14311691963050802,"[1540, 1]",577,1459,1318,Boardroom Fruit,1
Page_19_22,21,https://ak1.ostkcdn.com/images/products/18227512/L24367946.jpg?imwidth=480&impolicy=medium,"(248, 247, 245)",0.6211692162096221,"(99, 88, 78)",0.3788307837903781,"[2213, 1]",1100,1806,1448,Coat and Coffee,1
Page_19_23,22,https://ak1.ostkcdn.com/images/products/20651778/L26487944.jpg?imwidth=480&impolicy=medium,"(249, 249, 247)",0.9995919696147584,"(251, 251, 253)",0.00040803038524145417,"[783, 1]",1034,1225,1806,Desert Blooms,1
Page_19_24,23,https://ak1.ostkcdn.com/images/products/26394873/L31673091.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7862700202765817,"(120, 74, 62)",0.2137299797234183,"[684, 0]",123,1509,400,Morning Sun,0
Page_19_25,24,https://ak1.ostkcdn.com/images/products/23507243/L29017693.jpg?imwidth=480&impolicy=medium,"(84, 89, 104)",0.6745489455314321,"(38, 37, 45)",0.32545105446856804,"[1332, 0]",211,1209,400,Flower Picking,0
Page_19_26,25,https://ak1.ostkcdn.com/images/products/23143826/L28690046.jpg?imwidth=480&impolicy=medium,"(227, 213, 194)",0.928068083003483,"(203, 185, 159)",0.07193191699651696,"[2149, 2]",810,787,41,Sombre Sunset,2
Page_19_27,26,https://ak1.ostkcdn.com/images/products/22638919/L28247558.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6997153401433376,"(153, 165, 173)",0.3002846598566624,"[684, 0]",455,365,531,Morning Sun,0
Page_19_28,27,https://ak1.ostkcdn.com/images/products/22611027/L28222703.jpg?imwidth=480&impolicy=medium,"(123, 78, 100)",0.5054198349781589,"(46, 22, 30)",0.4945801650218411,"[897, 1]",479,1210,5,Mud on Soles,1
Page_19_29,28,https://ak1.ostkcdn.com/images/products/22610924/L28222579.jpg?imwidth=480&impolicy=medium,"(233, 229, 218)",0.9356247498167196,"(185, 176, 161)",0.06437525018328033,"[2834, 3]",110,1529,1466,Plate of Berries,3
Page_19_30,29,https://ak1.ostkcdn.com/images/products/23144149/L28690190.jpg?imwidth=480&impolicy=medium,"(245, 117, 18)",0.7887665676830593,"(254, 252, 249)",0.2112334323169407,"[2826, 2]",850,462,659,Penne it Down,2
Page_19_31,30,https://ak1.ostkcdn.com/images/products/8604557/Sweet-Jojo-Designs-Hooty-Owl-Throw-Pillow-L15873611.jpg?imwidth=480&impolicy=medium,"(254, 254, 253)",0.6963638343040662,"(153, 213, 208)",0.3036361656959338,"[3063, 1]",1296,1254,1212,Rustic Bridal Bouquet,1
Page_19_32,31,https://ak1.ostkcdn.com/images/products/22639084/L28247662.jpg?imwidth=480&impolicy=medium,"(162, 53, 89)",0.8201965091857181,"(133, 34, 63)",0.17980349081428193,"[2434, 0]",573,912,123,Perfect Pastries,0
Page_19_33,32,https://ak1.ostkcdn.com/images/products/18806582/L24873863.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6396668415194279,"(145, 83, 99)",0.3603331584805722,"[684, 0]",476,1509,850,Morning Sun,0
Page_19_34,33,https://ak1.ostkcdn.com/images/products/22638898/L28247527.jpg?imwidth=480&impolicy=medium,"(171, 84, 65)",0.5248102637136579,"(188, 97, 77)",0.475189736286342,"[1684, 1]",659,983,1666,Peachy Keen,1
Page_19_35,34,https://ak1.ostkcdn.com/images/products/22638952/L28247571.jpg?imwidth=480&impolicy=medium,"(135, 160, 197)",0.7666996392412428,"(254, 254, 254)",0.2333003607587571,"[1313, 2]",1768,1009,258,Fey Attraction,2
