,dn_crop,dn_order,box_order,class_name,class_id,image,index_image,crop_width,crop_height,crop_area,left_x,top_y,width,height,deviation-score,centerness-score,RGB_x,Proportion_x,RGB_y,Proportion_y,palette_name,position_on_pltt,match1,match2,match3,RGB_x_hex
230,img_235_485_432_Clothing.jpg.jpg,235,485,Clothing,432,Pillow_select/Page_14_37.jpg,Page_14_37,471,390,183690,4,42,471,390,0.6631018934323352,284.1993138626482,"Rgb(r=169, g=160, b=154)",0.622599931766193,"Rgb(r=245, g=244, b=241)",0.37740006823380706,Sun-kissed Embrace,3,1251,385,607,#a9a09a
231,img_236_486_560_Animal.jpg.jpg,236,486,Animal,560,Pillow_select/Page_14_39.jpg,Page_14_39,476,453,215628,3,12,481,453,0.6951806924798222,324.5034668535916,"Rgb(r=233, g=229, b=223)",0.7947609260480086,"Rgb(r=182, g=175, b=162)",0.2052390739519913,Banana Surprise,3,1399,1422,908,#e9e5df
232,img_237_491_465_Furniture.jpg.jpg,237,491,Furniture,465,Pillow_select/Page_1_43.jpg,Page_1_43,408,282,115056,60,122,407,282,0.7798030910123627,264.1841214002083,"Rgb(r=170, g=163, b=157)",0.5883748323135818,"Rgb(r=89, g=89, b=99)",0.4116251676864182,Home Wood Pulse,1,1251,456,1229,#aaa39d
233,img_238_492_560_Animal.jpg.jpg,238,492,Animal,560,Pillow_select/Page_14_40.jpg,Page_14_40,456,435,198360,12,15,456,435,0.7050585307337509,314.0163212318748,"Rgb(r=168, g=156, b=133)",0.5267233562869116,"Rgb(r=250, g=249, b=246)",0.4732766437130884,Dapper Suit,1,142,1377,1232,#a89c85
234,img_239_493_393_Tool.jpg.jpg,239,493,Tool,393,Pillow_select/Page_14_42.jpg,Page_14_42,411,423,173853,38,25,410,423,0.7355490500333075,306.31886980726466,"Rgb(r=238, g=236, b=230)",0.6353476398357317,"Rgb(r=169, g=163, b=153)",0.3646523601642683,Downtime Orchid,3,1109,1291,378,#eeece6
235,img_240_495_432_Clothing.jpg.jpg,240,495,Clothing,432,Pillow_select/Page_14_43.jpg,Page_14_43,449,450,202050,15,12,449,451,0.7129940638699271,320.84653652486264,"Rgb(r=174, g=166, b=152)",0.5166429737271626,"Rgb(r=223, g=218, b=210)",0.4833570262728374,Hot Chocolate,1,141,316,893,#aea698
236,img_241_496_560_Animal.jpg.jpg,241,496,Animal,560,Pillow_select/Page_14_44.jpg,Page_14_44,357,370,132090,62,53,357,370,0.754847809418197,274.3433068255904,"Rgb(r=236, g=235, b=231)",0.9993184141769851,"Rgb(r=249, g=247, b=248)",0.0006815858230148812,Strawberry Milk Sweetness,2,1256,225,764,#ecebe7
237,img_242_497_192_Food.jpg.jpg,242,497,Food,192,Pillow_select/Page_14_45.jpg,Page_14_45,444,459,203796,24,10,443,460,0.7302550250491804,329.6517101426898,"Rgb(r=25, g=24, b=22)",0.6949470740962652,"Rgb(r=252, g=252, b=252)",0.3050529259037348,Waiting Retriever,3,436,1290,1163,#191816
238,img_243_499_219_Pillow.jpg.jpg,243,499,Pillow,219,Pillow_select/Page_14_46.jpg,Page_14_46,479,440,210760,-1,17,487,441,0.6831092619726764,316.5730563392912,"Rgb(r=157, g=152, b=148)",0.5228410063323635,"Rgb(r=105, g=100, b=96)",0.4771589936676365,Ready to Party,1,622,1267,1104,#9d9894
239,img_244_502_432_Clothing.jpg.jpg,244,502,Clothing,432,Pillow_select/Page_14_47.jpg,Page_14_47,474,473,224202,3,-3,474,477,0.7160363014771239,340.4735672559619,"Rgb(r=225, g=215, b=203)",0.8945472249269718,"Rgb(r=194, g=180, b=162)",0.10545277507302823,Old Soul Shop,2,1109,478,1145,#e1d7cb
240,img_245_503_183_Office supplies.jpg.jpg,245,503,Office supplies,183,Pillow_select/Page_14_48.jpg,Page_14_48,328,190,62320,79,144,328,191,0.9899995582177588,247.7927561491659,"Rgb(r=234, g=224, b=206)",0.9196386355960824,"Rgb(r=195, g=181, b=157)",0.0803613644039176,Cupcake Delight,3,299,97,420,#eae0ce
241,img_246_504_560_Animal.jpg.jpg,246,504,Animal,560,Pillow_select/Page_14_49.jpg,Page_14_49,479,479,229441,-19,-14,522,499,0.7009920597683843,357.76563557725893,"Rgb(r=197, g=219, b=210)",0.510831250197766,"Rgb(r=151, g=182, b=168)",0.48916874980223396,Sweet Tooth's Breakfast,3,1326,743,1070,#c5dbd2
242,img_247_507_465_Furniture.jpg.jpg,247,507,Furniture,465,Pillow_select/Page_14_4.jpg,Page_14_4,422,360,151920,30,111,422,360,0.6431577738504327,250.68306683938587,"Rgb(r=158, g=164, b=169)",0.5376460310644535,"Rgb(r=221, g=221, b=212)",0.4623539689355464,Beside the Horizon,2,161,881,903,#9ea4a9
243,img_248_508_192_Food.jpg.jpg,248,508,Food,192,Pillow_select/Page_14_50.jpg,Page_14_50,430,420,180600,24,9,430,420,0.7348393877595832,312.2851261267498,"Rgb(r=118, g=104, b=50)",0.5447203141329383,"Rgb(r=254, g=254, b=252)",0.4552796858670617,Do Not Enter,0,1104,642,1109,#766832
244,img_249_510_68_Person.jpg.jpg,249,510,Person,68,Pillow_select/Page_14_51.jpg,Page_14_51,447,431,192657,15,44,447,431,0.6692666151125857,293.7592551733477,"Rgb(r=147, g=187, b=216)",0.7730464557060703,"Rgb(r=254, g=254, b=254)",0.22695354429392964,Sunflower Salutations,2,361,842,592,#93bbd8
245,img_250_512_560_Animal.jpg.jpg,250,512,Animal,560,Pillow_select/Page_14_52.jpg,Page_14_52,463,459,212517,10,9,462,459,0.7093448549670058,326.65157278053937,"Rgb(r=229, g=229, b=225)",0.9915760249486575,"Rgb(r=190, g=189, b=182)",0.008423975051342512,Brickwall Boulevard,1,466,1280,636,#e5e5e1
246,img_251_513_333_Plant.jpg.jpg,251,513,Plant,333,Pillow_select/Page_14_53.jpg,Page_14_53,56,115,6440,-1,37,58,115,0.4249084917800615,34.70230539892127,"Rgb(r=252, g=253, b=251)",0.7205973864343497,"Rgb(r=227, g=237, b=230)",0.27940261356565027,Timber Lodge,1,1429,558,462,#fcfdfb
247,img_252_517_432_Clothing.jpg.jpg,252,517,Clothing,432,Pillow_select/Page_14_55.jpg,Page_14_55,429,449,192621,26,16,429,450,0.7251762550446621,318.6239947022195,"Rgb(r=254, g=254, b=254)",0.5537723061444083,"Rgb(r=116, g=81, b=57)",0.44622769385559174,Morning Sun,0,901,1019,1107,#fefefe
248,img_253_518_560_Animal.jpg.jpg,253,518,Animal,560,Pillow_select/Page_14_57.jpg,Page_14_57,457,418,191026,9,26,457,418,0.6859968655607854,299.82536583818256,"Rgb(r=186, g=156, b=126)",0.6245258983641244,"Rgb(r=247, g=240, b=231)",0.3754741016358755,Leather Confidence,2,436,890,679,#ba9c7e
249,img_254_523_432_Clothing.jpg.jpg,254,523,Clothing,432,Pillow_select/Page_1_45.jpg,Page_1_45,136,272,36992,12,135,136,272,0.4159776598506339,80.00624975587844,"Rgb(r=108, g=105, b=112)",0.5662893645634877,"Rgb(r=156, g=151, b=156)",0.4337106354365124,Designer at Work,3,1377,1104,28,#6c6970
250,img_255_525_432_Clothing.jpg.jpg,255,525,Clothing,432,Pillow_select/Page_14_5.jpg,Page_14_5,449,471,211479,30,8,452,492,0.7412219839552286,349.5425582100125,"Rgb(r=160, g=24, b=34)",0.5509870914327694,"Rgb(r=182, g=43, b=59)",0.44901290856723064,Fall Fashion,0,64,1296,829,#a01822
251,img_256_531_465_Furniture.jpg.jpg,256,531,Furniture,465,Pillow_select/Page_1_46.jpg,Page_1_46,196,299,58604,17,168,196,299,0.4811519874229179,116.47853879577988,"Rgb(r=227, g=215, b=196)",0.5056658979890402,"Rgb(r=186, g=163, b=130)",0.49433410201095984,Through the Window,1,1056,428,623,#e3d7c4
252,img_257_533_446_Book.jpg.jpg,257,533,Book,446,Pillow_select/Page_14_6.jpg,Page_14_6,448,458,205184,15,9,448,459,0.7170952904182217,325.1787969717583,"Rgb(r=190, g=163, b=105)",0.8194402717755541,"Rgb(r=253, g=252, b=249)",0.18055972822444594,Pome Fruit Spice,1,53,386,1407,#bea369
253,img_258_535_54_Laptop.jpg.jpg,258,535,Laptop,54,Pillow_select/Page_14_7.jpg,Page_14_7,475,445,211375,1,35,474,450,0.6593977846108843,304.538995860957,"Rgb(r=58, g=66, b=99)",0.5055082512651516,"Rgb(r=52, g=59, b=91)",0.49449174873484836,Flock of Flamingoes,0,599,1422,347,#3a4263
254,img_259_537_446_Book.jpg.jpg,259,537,Book,446,Pillow_select/Page_14_8.jpg,Page_14_8,479,479,229441,-1,-4,485,484,0.7115158413812185,344.729241579533,"Rgb(r=9, g=120, b=177)",0.5238164081160587,"Rgb(r=10, g=173, b=224)",0.4761835918839414,Intricate Metal Work,3,510,769,326,#0978b1
255,img_260_538_446_Book.jpg.jpg,260,538,Book,446,Pillow_select/Page_14_9.jpg,Page_14_9,479,479,229441,-12,-4,504,483,0.6958462141366807,343.322370375133,"Rgb(r=121, g=70, b=61)",0.7528620633098245,"Rgb(r=98, g=49, b=41)",0.2471379366901755,Ice Cold Queen,3,1105,129,881,#79463d
256,img_261_540_446_Book.jpg.jpg,261,540,Book,446,Pillow_select/Page_1_50.jpg,Page_1_50,468,465,217620,7,3,468,464,0.7134153522180682,332.4484922510553,"Rgb(r=172, g=178, b=112)",0.7721370680387964,"Rgb(r=145, g=151, b=85)",0.22786293196120352,Sunny Kitchen Table,1,1163,299,950,#acb270
257,img_262_543_465_Furniture.jpg.jpg,262,543,Furniture,465,Pillow_select/Page_15_10.jpg,Page_15_10,381,366,139446,52,59,381,366,0.7293684449773009,272.3641863388063,"Rgb(r=231, g=231, b=230)",0.6338161139938085,"Rgb(r=184, g=183, b=180)",0.3661838860061915,Sunny Bay Bridge,2,506,684,1500,#e7e7e6
258,img_263_544_432_Clothing.jpg.jpg,263,544,Clothing,432,Pillow_select/Page_15_11.jpg,Page_15_11,452,469,211988,15,6,452,469,0.7213048101130428,332.10427579301046,"Rgb(r=197, g=181, b=159)",0.5662520212373156,"Rgb(r=238, g=232, b=223)",0.43374797876268445,Stir the Fudge,3,604,1373,806,#c5b59f
259,img_264_546_432_Clothing.jpg.jpg,264,546,Clothing,432,Pillow_select/Page_15_12.jpg,Page_15_12,462,461,212982,9,6,462,461,0.7120999084339941,328.63391486576666,"Rgb(r=224, g=218, b=222)",0.68028686442334,"Rgb(r=240, g=238, b=238)",0.31971313557666003,Cherry Blossom Cotton,3,404,1409,147,#e0dade
260,img_265_548_560_Animal.jpg.jpg,265,548,Animal,560,Pillow_select/Page_15_13.jpg,Page_15_13,392,328,128576,22,75,391,328,0.656222940633449,235.00478718528268,"Rgb(r=167, g=164, b=158)",0.6373840517577364,"Rgb(r=98, g=92, b=81)",0.3626159482422636,House on Water,2,171,957,277,#a7a49e
261,img_266_550_560_Animal.jpg.jpg,266,550,Animal,560,Pillow_select/Page_15_14.jpg,Page_15_14,402,345,138690,21,65,402,346,0.6619552844041654,246.8764873372918,"Rgb(r=249, g=249, b=248)",0.5272517968623168,"Rgb(r=166, g=157, b=158)",0.4727482031376832,Backyard Picks,1,376,1278,115,#f9f9f8
262,img_267_551_446_Book.jpg.jpg,267,551,Book,446,Pillow_select/Page_15_15.jpg,Page_15_15,463,473,218999,9,-1,463,475,0.7222490859702321,338.70710060463745,"Rgb(r=194, g=168, b=100)",0.7973541363261398,"Rgb(r=253, g=253, b=251)",0.20264586367386012,Hilly Footpath,2,33,224,1170,#c2a864
263,img_268_552_432_Clothing.jpg.jpg,268,552,Clothing,432,Pillow_select/Page_15_16.jpg,Page_15_16,476,478,227528,1,-7,477,485,0.7190425552684143,345.84750974960053,"Rgb(r=142, g=172, b=48)",0.5028470623493032,"Rgb(r=254, g=254, b=253)",0.4971529376506968,Circles at Sunrise,2,7,738,1053,#8eac30
264,img_269_554_465_Furniture.jpg.jpg,269,554,Furniture,465,Pillow_select/Page_15_19.jpg,Page_15_19,372,353,131316,82,64,372,353,0.8020820043777483,290.65486405701176,"Rgb(r=190, g=143, b=137)",0.5261447851694087,"Rgb(r=230, g=221, b=217)",0.47385521483059134,Classic Travel,0,641,329,1334,#be8f89
265,img_270_555_333_Plant.jpg.jpg,270,555,Plant,333,Pillow_select/Page_1_51.jpg,Page_1_51,479,479,229441,-6,-9,490,492,0.7118017203307887,349.4939198326632,"Rgb(r=230, g=225, b=214)",0.610411653799974,"Rgb(r=182, g=172, b=155)",0.389588346200026,Flower Girl,3,271,386,737,#e6e1d6
266,img_271_556_264_Kitchenware.jpg.jpg,271,556,Kitchenware,264,Pillow_select/Page_15_1.jpg,Page_15_1,472,477,225144,4,0,473,477,0.7130739011249905,338.70710060463745,"Rgb(r=165, g=7, b=12)",0.8408440068258047,"Rgb(r=254, g=253, b=253)",0.15915599317419532,Cherries and Cream,3,1035,608,950,#a5070c
267,img_272_559_432_Clothing.jpg.jpg,272,559,Clothing,432,Pillow_select/Page_15_20.jpg,Page_15_20,405,409,165645,18,36,405,409,0.6818540827698136,277.51126103277323,"Rgb(r=80, g=94, b=102)",0.5934559649413541,"Rgb(r=40, g=51, b=56)",0.4065440350586459,Citrus and Herb,0,265,477,1006,#505e66
268,img_273_561_192_Food.jpg.jpg,273,561,Food,192,Pillow_select/Page_15_21.jpg,Page_15_21,445,421,187345,16,47,445,421,0.6680665775507358,289.16171945816063,"Rgb(r=112, g=77, b=63)",0.5834605848644566,"Rgb(r=253, g=251, b=249)",0.4165394151355434,Western Cactus,0,234,628,1006,#704d3f
269,img_274_564_432_Clothing.jpg.jpg,274,564,Clothing,432,Pillow_select/Page_15_22.jpg,Page_15_22,459,445,204255,13,17,458,445,0.7032425407671905,317.48110179977635,"Rgb(r=192, g=88, b=113)",0.5504168452571401,"Rgb(r=253, g=253, b=252)",0.4495831547428599,Nutty Batter,2,283,1239,1243,#c05871
270,img_275_568_465_Furniture.jpg.jpg,275,568,Furniture,465,Pillow_select/Page_15_23.jpg,Page_15_23,479,359,171961,-16,111,508,360,0.5794537280250552,247.80032284079047,"Rgb(r=177, g=165, b=145)",0.6582046245425811,"Rgb(r=112, g=99, b=78)",0.3417953754574189,Alpine Horizon,3,683,851,1373,#b1a591
271,img_276_569_465_Furniture.jpg.jpg,276,569,Furniture,465,Pillow_select/Page_15_25.jpg,Page_15_25,479,469,224651,-5,5,492,469,0.6927959585819149,332.7931038948974,"Rgb(r=136, g=95, b=65)",0.6159904917927468,"Rgb(r=254, g=253, b=253)",0.3840095082072532,Spices and Herbs,1,31,203,436,#885f41
272,img_277_572_465_Furniture.jpg.jpg,277,572,Furniture,465,Pillow_select/Page_15_27.jpg,Page_15_27,468,411,192348,7,36,468,411,0.6718064472078501,294.63748912858995,"Rgb(r=254, g=254, b=254)",0.5260087320217459,"Rgb(r=57, g=121, b=134)",0.473991267978254,Morning Sun,0,901,1019,1107,#fefefe
273,img_278_574_465_Furniture.jpg.jpg,278,574,Furniture,465,Pillow_select/Page_15_28.jpg,Page_15_28,411,304,124944,37,90,411,304,0.7081148488305637,250.3003196162562,"Rgb(r=245, g=100, b=159)",0.5605208860994082,"Rgb(r=218, g=85, b=137)",0.4394791139005918,Floating Pool Bed,2,1463,737,538,#f5649f
274,img_279_575_432_Clothing.jpg.jpg,279,575,Clothing,432,Pillow_select/Page_15_29.jpg,Page_15_29,444,423,187812,19,29,445,423,0.6976941785906796,302.7019986719612,"Rgb(r=198, g=173, b=129)",0.5339634297010131,"Rgb(r=245, g=239, b=230)",0.46603657029898693,Gingerbread Ice Cream,1,398,1506,895,#c6ad81
275,img_280_578_465_Furniture.jpg.jpg,280,578,Furniture,465,Pillow_select/Page_1_52.jpg,Page_1_52,444,419,186036,19,48,443,418,0.6725608308692246,289.41535895663867,"Rgb(r=176, g=163, b=144)",0.8054641423722689,"Rgb(r=114, g=98, b=80)",0.1945358576277311,Newborn Bundle,2,449,338,1300,#b0a390
276,img_281_579_264_Kitchenware.jpg.jpg,281,579,Kitchenware,264,Pillow_select/Page_15_2.jpg,Page_15_2,472,477,225144,4,0,473,477,0.7130739011249905,338.70710060463745,"Rgb(r=165, g=7, b=12)",0.8408440068258047,"Rgb(r=254, g=253, b=253)",0.15915599317419532,Cherries and Cream,3,1035,608,950,#a5070c
277,img_282_582_54_Laptop.jpg.jpg,282,582,Laptop,54,Pillow_select/Page_15_30.jpg,Page_15_30,479,453,216987,-8,26,492,462,0.6588504155417069,314.1162205299179,"Rgb(r=42, g=45, b=64)",0.79655094910198,"Rgb(r=253, g=253, b=253)",0.20344905089802007,Stormy Sky,0,901,136,1095,#2a2d40
278,img_283_585_446_Book.jpg.jpg,283,585,Book,446,Pillow_select/Page_15_31.jpg,Page_15_31,464,467,216688,10,1,464,467,0.7209262066001749,335.58940686499625,"Rgb(r=186, g=168, b=105)",0.5126200537840953,"Rgb(r=129, g=109, b=47)",0.48737994621590475,Getting a Rest,2,702,1484,1107,#baa869
279,img_284_586_432_Clothing.jpg.jpg,284,586,Clothing,432,Pillow_select/Page_15_32.jpg,Page_15_32,392,426,166992,25,6,392,426,0.7409913756831658,302.80356668969404,"Rgb(r=227, g=223, b=218)",0.5044230412635391,"Rgb(r=97, g=147, b=115)",0.4955769587364609,Charming Bellflower,0,181,1019,702,#e3dfda
280,img_285_587_432_Clothing.jpg.jpg,285,587,Clothing,432,Pillow_select/Page_15_33.jpg,Page_15_33,479,468,224172,-5,4,489,468,0.6941161197538173,332.0545888856228,"Rgb(r=155, g=143, b=127)",0.5829673011224987,"Rgb(r=129, g=116, b=100)",0.4170326988775012,Cold Perm,1,1025,908,1267,#9b8f7f
281,img_286_588_183_Office supplies.jpg.jpg,286,588,Office supplies,183,Pillow_select/Page_15_34.jpg,Page_15_34,479,380,182020,0,48,481,380,0.6532731312419224,279.2924094922738,"Rgb(r=169, g=160, b=145)",0.534946436648669,"Rgb(r=250, g=250, b=250)",0.4650535633513309,Provincial Stroll,1,1377,968,1136,#a9a091
282,img_287_589_432_Clothing.jpg.jpg,287,589,Clothing,432,Pillow_select/Page_15_35.jpg,Page_15_35,447,479,214113,16,-11,447,499,0.7492619571773618,353.86508728610113,"Rgb(r=236, g=234, b=231)",0.9880416498294349,"Rgb(r=185, g=183, b=176)",0.011958350170565074,Flowers for You,3,1381,679,428,#eceae7
283,img_288_590_560_Animal.jpg.jpg,288,590,Animal,560,Pillow_select/Page_15_36.jpg,Page_15_36,421,343,144403,30,65,421,343,0.6921656103383543,263.0256641470562,"Rgb(r=248, g=239, b=238)",0.6683835835002558,"Rgb(r=205, g=138, b=134)",0.3316164164997442,Fierce Pose,2,1280,1472,1114,#f8efee
284,img_289_591_465_Furniture.jpg.jpg,289,591,Furniture,465,Pillow_select/Page_15_37.jpg,Page_15_37,479,472,226088,-5,1,488,472,0.6983898144090029,335.18054836162554,"Rgb(r=242, g=223, b=217)",0.6872998823589587,"Rgb(r=204, g=157, b=146)",0.3127001176410414,Mind the Gap,0,629,599,689,#f2dfd9
285,img_290_595_465_Furniture.jpg.jpg,290,595,Furniture,465,Pillow_select/Page_15_38.jpg,Page_15_38,361,312,112632,60,85,361,312,0.7471876503927883,250.76134072061427,"Rgb(r=174, g=159, b=142)",0.5825869312594977,"Rgb(r=108, g=94, b=83)",0.4174130687405024,Newborn Bundle,2,449,338,1300,#ae9f8e
286,img_291_596_560_Animal.jpg.jpg,291,596,Animal,560,Pillow_select/Page_15_39.jpg,Page_15_39,195,200,39000,40,137,195,199,0.7234988502165409,142.52192813739225,"Rgb(r=238, g=218, b=210)",0.8042048797369787,"Rgb(r=208, g=169, b=154)",0.1957951202630213,Cherry Blossom Dance,1,406,908,1376,#eedad2
287,img_292_598_68_Person.jpg.jpg,292,598,Person,68,Pillow_select/Page_1_53.jpg,Page_1_53,474,459,217566,4,12,474,458,0.6960236988555509,324.29924452579286,"Rgb(r=137, g=17, b=24)",0.7851721886730864,"Rgb(r=252, g=252, b=251)",0.21482781132691367,Cherry Snack,2,1327,1198,329,#891118
288,img_293_601_432_Clothing.jpg.jpg,293,601,Clothing,432,Pillow_select/Page_15_3.jpg,Page_15_3,317,167,52939,83,156,317,167,1.0958907772695643,252.1477741325511,"Rgb(r=231, g=229, b=223)",0.9733222997202191,"Rgb(r=243, g=243, b=246)",0.026677700279780905,Hint of Rose,2,599,559,950,#e7e5df
289,img_294_604_432_Clothing.jpg.jpg,294,604,Clothing,432,Pillow_select/Page_15_40.jpg,Page_15_40,217,216,46872,6,112,224,210,0.5450184107231708,118.20744477400736,"Rgb(r=115, g=38, b=45)",0.5069878829038138,"Rgb(r=254, g=254, b=253)",0.49301211709618614,Autumn Stroll,3,899,674,451,#73262d
290,img_295_607_183_Office supplies.jpg.jpg,295,607,Office supplies,183,Pillow_select/Page_15_41.jpg,Page_15_41,305,253,77165,87,113,304,253,0.8631625206954642,239.38097251034802,"Rgb(r=241, g=237, b=220)",0.9617459933961504,"Rgb(r=191, g=175, b=145)",0.03825400660384956,Clean Up Nice,3,683,870,1466,#f1eddc
291,img_296_611_461_Building.jpg.jpg,296,611,Building,461,Pillow_select/Page_15_42.jpg,Page_15_42,467,434,202678,6,46,468,436,0.6536604733559906,295.26936854336924,"Rgb(r=158, g=169, b=165)",0.5695391390175385,"Rgb(r=218, g=215, b=206)",0.43046086098246145,Town and Country,0,642,1053,1114,#9ea9a5
292,img_297_612_432_Clothing.jpg.jpg,297,612,Clothing,432,Pillow_select/Page_15_43.jpg,Page_15_43,196,267,52332,19,85,196,268,0.5534553492712103,126.84636376341265,"Rgb(r=32, g=33, b=35)",0.6278803938378407,"Rgb(r=252, g=252, b=252)",0.37211960616215933,Ivy Accent,0,650,746,636,#202123
293,img_298_614_432_Clothing.jpg.jpg,298,614,Clothing,432,Pillow_select/Page_15_44.jpg,Page_15_44,234,310,72540,27,63,234,309,0.6344842993439753,170.61140055693815,"Rgb(r=82, g=84, b=106)",0.561220591870211,"Rgb(r=254, g=254, b=254)",0.438779408129789,Cutting Board,0,1373,1291,26,#52546a
294,img_299_617_144_Drink.jpg.jpg,299,617,Drink,144,Pillow_select/Page_15_46.jpg,Page_15_46,459,479,219861,10,-11,459,490,0.7392050630275998,350.5656144004999,"Rgb(r=166, g=169, b=44)",0.6167287399130974,"Rgb(r=113, g=117, b=33)",0.38327126008690254,Thick Tomato Soup,2,818,289,1274,#a6a92c
295,img_300_619_465_Furniture.jpg.jpg,300,619,Furniture,465,Pillow_select/Page_15_47.jpg,Page_15_47,456,308,140448,15,157,456,309,0.6473923976091656,243.0128597420309,"Rgb(r=111, g=91, b=78)",0.5124160631994733,"Rgb(r=213, g=206, b=198)",0.48758393680052664,Cabin Getaway,2,1281,1050,108,#6f5b4e
296,img_301_622_183_Office supplies.jpg.jpg,301,622,Office supplies,183,Pillow_select/Page_15_48.jpg,Page_15_48,443,281,124483,21,75,442,282,0.7104911426234318,250.83859352181042,"Rgb(r=235, g=229, b=225)",0.7924592075576925,"Rgb(r=194, g=175, b=161)",0.20754079244230753,Dessert Deluxe,0,992,300,1376,#ebe5e1
297,img_302_623_432_Clothing.jpg.jpg,302,623,Clothing,432,Pillow_select/Page_15_49.jpg,Page_15_49,449,299,134251,17,89,449,299,0.6794785946497933,248.9628486340884,"Rgb(r=226, g=93, b=95)",0.5629096412028752,"Rgb(r=222, g=92, b=92)",0.4370903587971247,Floral Chocolate Swirl,2,466,829,583,#e25d5f
298,img_303_625_560_Animal.jpg.jpg,303,625,Animal,560,Pillow_select/Page_1_54.jpg,Page_1_54,471,469,220899,4,3,471,469,0.7087150758565143,333.09533169950015,"Rgb(r=165, g=161, b=154)",0.5795190351641964,"Rgb(r=229, g=225, b=220)",0.42048096483580355,Happy Cactus,2,1006,477,154,#a5a19a
299,img_304_626_432_Clothing.jpg.jpg,304,626,Clothing,432,Pillow_select/Page_15_50.jpg,Page_15_50,403,450,181350,41,17,403,451,0.7501556438207668,319.8100999030518,"Rgb(r=154, g=18, b=77)",0.6844746740866697,"Rgb(r=175, g=45, b=102)",0.31552532591333027,Comfy Hues,2,930,641,481,#9a124d
300,img_305_628_465_Furniture.jpg.jpg,305,628,Furniture,465,Pillow_select/Page_15_51.jpg,Page_15_51,443,336,148848,21,125,443,336,0.6383556354717117,246.28286582708103,"Rgb(r=197, g=163, b=147)",0.5212003019627579,"Rgb(r=225, g=210, b=200)",0.4787996980372421,Neon Gratitude,2,415,629,297,#c5a393
301,img_306_631_432_Clothing.jpg.jpg,306,631,Clothing,432,Pillow_select/Page_15_52.jpg,Page_15_52,477,435,207495,3,45,477,437,0.6513079786118979,297.3625733006762,"Rgb(r=149, g=156, b=55)",0.7019763782637892,"Rgb(r=228, g=226, b=216)",0.2980236217362108,Dash of Innocence,0,899,1517,702,#959c37
302,img_307_632_432_Clothing.jpg.jpg,307,632,Clothing,432,Pillow_select/Page_15_53.jpg,Page_15_53,475,463,219925,4,24,466,473,0.6780087727894508,318.3162735393841,"Rgb(r=20, g=16, b=15)",0.6257071566821351,"Rgb(r=254, g=254, b=254)",0.3742928433178649,Mindful Mix,0,663,665,730,#14100f
303,img_308_634_560_Animal.jpg.jpg,308,634,Animal,560,Pillow_select/Page_15_54.jpg,Page_15_54,448,478,214144,17,-6,448,484,0.742637142037992,345.8106418258409,"Rgb(r=157, g=153, b=146)",0.5310400601124562,"Rgb(r=112, g=104, b=94)",0.46895993988754386,Ready to Party,1,622,1267,1104,#9d9992
304,img_309_635_465_Furniture.jpg.jpg,309,635,Furniture,465,Pillow_select/Page_15_55.jpg,Page_15_55,479,363,173877,-28,80,534,363,0.5897675869228016,259.6598736809367,"Rgb(r=105, g=100, b=94)",0.5611565604870052,"Rgb(r=254, g=254, b=254)",0.43884343951299476,Country Attic,1,1025,404,520,#69645e
305,img_310_637_432_Clothing.jpg.jpg,310,637,Clothing,432,Pillow_select/Page_15_56.jpg,Page_15_56,466,479,223214,9,-1,466,480,0.7221368158664649,341.5333073069155,"Rgb(r=64, g=109, b=144)",0.5122832924776278,"Rgb(r=92, g=151, b=191)",0.4877167075223722,Hotel Budapest,3,69,273,1280,#406d90
306,img_311_638_560_Animal.jpg.jpg,311,638,Animal,560,Pillow_select/Page_15_57.jpg,Page_15_57,479,358,171482,-13,72,502,375,0.6097231209299407,264.54536472975667,"Rgb(r=254, g=254, b=254)",0.6255586874931868,"Rgb(r=187, g=85, b=123)",0.3744413125068133,Morning Sun,0,901,1019,1107,#fefefe
307,img_312_641_333_Plant.jpg.jpg,312,641,Plant,333,Pillow_select/Page_15_58.jpg,Page_15_58,465,479,222735,9,-12,465,501,0.7390041276186722,356.69104278072365,"Rgb(r=162, g=168, b=168)",0.8115472685639515,"Rgb(r=253, g=253, b=253)",0.1884527314360484,Falling into Darkness,0,1058,1269,1280,#a2a8a8
308,img_313_642_560_Animal.jpg.jpg,313,642,Animal,560,Pillow_select/Page_15_59.jpg,Page_15_59,366,462,169092,57,6,366,462,0.8000226205019968,328.97568299191965,"Rgb(r=253, g=252, b=252)",0.5015661377640228,"Rgb(r=180, g=152, b=156)",0.49843386223597724,Cherry Blossom Branch,3,908,1119,1392,#fdfcfc
309,img_314_643_560_Animal.jpg.jpg,314,643,Animal,560,Pillow_select/Page_1_55.jpg,Page_1_55,479,244,116876,-10,116,501,244,0.6880760093289481,240.57483243265492,"Rgb(r=252, g=252, b=251)",0.7106006651166897,"Rgb(r=151, g=151, b=146)",0.28939933488331027,Cherry Blossom Branch,3,908,1119,1392,#fcfcfb
310,img_315_645_333_Plant.jpg.jpg,315,645,Plant,333,Pillow_select/Page_15_5.jpg,Page_15_5,447,428,191316,18,43,447,428,0.6765272435081096,295.9108818546557,"Rgb(r=106, g=95, b=80)",0.6023327506156131,"Rgb(r=253, g=253, b=252)",0.3976672493843869,Walk on Water,2,708,1070,26,#6a5f50
